funcion,tipo_cruza,dim,tam_pob,generaciones,repeticion,semilla,mejor_final,peor_final,promedio_final,tiempo_total_seg,diversidad
sphere,uniforme,10,100,1000,4,46,0.0085563547953183,4.065515266153596,1.6650523344222066,1.0679607950005447
sphere,blx,10,100,1000,4,46,0.04141239242847137,5.946083153294018,2.5878332784175537,1.1036156800000754
sphere,sbx,10,100,1000,4,46,0.0013589162437592647,3.5078161524727247,1.107241136201448,1.0728987419997793
rastrigin,un_punto,10,100,1000,4,46,0.1456154825450966,65.8184480286183,31.266865456694106,1.2694194530004097
rastrigin,uniforme,10,100,1000,4,46,0.22364211737327366,71.27619384902377,38.3887314783917,1.4728292789995976
rastrigin,blx,10,100,1000,4,46,7.455687999586473,149.06852289307227,90.90901322333946,1.489791103999778
rastrigin,sbx,10,100,1000,4,46,0.2916716053815236,80.51803013325056,34.42923635240196,1.4641146410003785
rosenbrock,un_punto,10,100,1000,4,46,5.318015195175891,127.30758842651711,47.83422814975035,1.3203567500004283
rosenbrock,uniforme,10,100,1000,4,46,6.703796990034112,142.17899297933275,49.79393185484021,1.5294749469994713
rosenbrock,blx,10,100,1000,4,46,9.836938918185345,759.2621622311178,166.973545348131,1.5256381939998391
rosenbrock,sbx,10,100,1000,4,46,7.528089518325759,99.22637599413768,29.28717598315856,1.522060273000534
sphere,un_punto,10,100,1000,5,47,0.0032951905715692936,4.717102268732024,1.607841544247533,0.8523415919999024
sphere,uniforme,10,100,1000,5,47,0.002904865229501287,4.20814524874563,1.8143316323509464,1.0724913550002384
sphere,blx,10,100,1000,5,47,0.041104020550847276,9.013254200822582,3.1848317131500723,1.0920157430000472
sphere,sbx,10,100,1000,5,47,0.0004676260391740561,4.451537731685923,1.1894235189849827,1.0790855300001567
rastrigin,un_punto,10,100,1000,5,47,0.4319133299098894,107.13407445564414,41.4331209243007,1.2485337119996984
rastrigin,uniforme,10,100,1000,5,47,0.12483043222722756,86.01703631804001,35.90896538606615,1.4646256030000586
rastrigin,blx,10,100,1000,5,47,6.777451020513681,142.03364274841212,88.2725811815437,1.4990154459992482
rastrigin,sbx,10,100,1000,5,47,0.11017670719719774,84.97256413876123,36.28382764033035,1.4949805520000155
rosenbrock,un_punto,10,100,1000,5,47,6.991694642523494,99.36481481715117,44.031545195163,1.2964343619996725
rosenbrock,uniforme,10,100,1000,5,47,4.996601680702107,160.16984639714073,67.37412705482768,1.5065068069998233
rosenbrock,blx,10,100,1000,5,47,9.973818207187756,423.55102154343786,138.15012599228533,1.5306380909996733
rosenbrock,sbx,10,100,1000,5,47,6.713531566163383,100.15672300407495,34.121733850961945,1.5125556559996767
sphere,un_punto,10,100,1000,6,48,0.0023568410188306676,4.6081785128534944,1.6939452298491944,0.849462088999644
sphere,uniforme,10,100,1000,6,48,0.005739378364347677,4.156418353058611,1.546954622865782,1.0692835270001524
sphere,blx,10,100,1000,6,48,0.03980529102605773,11.069766102704858,3.3874490944948445,1.0934388360001321
sphere,sbx,10,100,1000,6,48,0.0005901302792709766,5.143047316740992,1.6145621894791022,1.1169560730004378
rastrigin,un_punto,10,100,1000,6,48,0.1779341036054518,72.70247531219107,32.82803085143711,1.2380131780000738
rastrigin,uniforme,10,100,1000,6,48,0.11366967970356257,78.27245514177159,34.94347066159203,1.4538417650001065
rastrigin,blx,10,100,1000,6,48,12.467742921756681,163.52416593157002,99.01087378790298,1.515690151999479
rastrigin,sbx,10,100,1000,6,48,1.6189707023711435,80.89597826365936,35.78718615235168,1.4791100739994363
rosenbrock,un_punto,10,100,1000,6,48,4.897495407307783,173.48217803428722,57.524829977025455,1.2862927879996278
rosenbrock,uniforme,10,100,1000,6,48,5.8241805660477235,129.0807201027372,47.64122190799199,1.5028808349998144
rosenbrock,blx,10,100,1000,6,48,11.790251517174404,2320.274830467786,389.4477491034296,1.5370421560000977
rosenbrock,sbx,10,100,1000,6,48,6.681305155032713,99.31977285676919,37.04685011167061,1.5142164920007417
sphere,un_punto,10,100,1000,7,49,0.002445407678610941,4.426729621536623,1.5929755954663996,0.8400208879993443
sphere,uniforme,10,100,1000,7,49,0.004357832199228204,4.149709601411505,1.6924231971932304,1.0580045810002048
sphere,blx,10,100,1000,7,49,0.031682507382877825,10.52082638927731,4.104662401109535,1.0905598919998738
sphere,sbx,10,100,1000,7,49,0.0010185938902022935,3.797977125029925,1.3821165929920958,1.0780333640004756
rastrigin,un_punto,10,100,1000,7,49,0.13643228165319954,75.26254481261499,33.58964874961284,1.2461406560005344
rastrigin,uniforme,10,100,1000,7,49,0.1275974203010577,83.46921653337617,37.169033623071165,1.463498637000157
rastrigin,blx,10,100,1000,7,49,6.206415097786106,169.16105449582318,98.04703034100046,1.5155839929993817
rastrigin,sbx,10,100,1000,7,49,0.11875298474208762,86.52473807662216,37.18300298050416,1.4784556570002678
rosenbrock,un_punto,10,100,1000,7,49,7.0350022787603965,98.47697355164134,40.083043717810575,1.2878896490001353
rosenbrock,uniforme,10,100,1000,7,49,6.74191017411859,119.9545815855773,47.33012496212448,1.5313057079993087
rosenbrock,blx,10,100,1000,7,49,8.833875483481501,2741.4513047775054,467.37468608101204,1.540127064000444
rosenbrock,sbx,10,100,1000,7,49,7.2261289037308245,90.24152341050393,31.157510488686317,1.5086758800007374
sphere,un_punto,10,100,1000,8,50,0.0024075477227039088,3.5666073686650686,1.3283268561807942,0.8402170740000656
sphere,uniforme,10,100,1000,8,50,0.0019031592101697052,4.109327305369176,1.5418398135511628,1.05812317300024
sphere,blx,10,100,1000,8,50,0.02389694009616267,15.195691247634556,4.877250441767583,1.1187749599994277
sphere,sbx,10,100,1000,8,50,0.0003929094293295602,4.469710896041517,1.3179509064008257,1.080397296999763
rastrigin,un_punto,10,100,1000,8,50,0.1418240104127051,80.34823379737128,33.20451220925699,1.2388161479993869
rastrigin,uniforme,10,100,1000,8,50,0.30666103811093137,82.73511597569865,35.22310112045895,1.4603394890000345
rastrigin,blx,10,100,1000,8,50,8.956345908727556,139.36149768613842,99.30256301915344,1.5030763220001973
rastrigin,sbx,10,100,1000,8,50,0.060530682541383385,87.61724787772994,40.39164469166294,1.469021999000688
rosenbrock,un_punto,10,100,1000,8,50,6.944423429590151,139.15391953225216,39.81704340389397,1.2857222520005962
rosenbrock,uniforme,10,100,1000,8,50,7.092748846779948,115.77253429008307,44.48658285926583,1.5202637350002988
rosenbrock,blx,10,100,1000,8,50,10.485571125834769,1101.2721781923897,274.419795386908,1.5821844069996587
rosenbrock,sbx,10,100,1000,8,50,6.230730146931688,104.77932526084562,31.776326034224567,1.5093488049997177
sphere,un_punto,10,100,1000,9,51,0.0027853742668794462,4.6711054500124325,1.6180827047827069,0.8418781880000097
sphere,uniforme,10,100,1000,9,51,0.008094201325549591,4.258972593689861,1.44108640938187,1.060124556000119
sphere,blx,10,100,1000,9,51,0.03359890066986088,10.239611909548715,4.196050143696367,1.0918968020005195
sphere,sbx,10,100,1000,9,51,0.0007826566433740967,4.010562797547566,1.584196990094926,1.069802799000172
rastrigin,un_punto,10,100,1000,9,51,0.03924233684820422,79.91196535584737,32.58535054965459,1.2402580289999605
rastrigin,uniforme,10,100,1000,9,51,0.25918067258936617,70.89041341820175,34.473533896482834,1.4541626179998275
rastrigin,blx,10,100,1000,9,51,9.816931983514579,155.88563911087107,95.02758747072953,1.4996924220004075
rastrigin,sbx,10,100,1000,9,51,0.07136607641193393,68.3049441786671,31.73201280193811,1.469720973999756
rosenbrock,un_punto,10,100,1000,9,51,6.542578996855854,116.72103657432734,42.16966752606849,1.2899693259996639
rosenbrock,uniforme,10,100,1000,9,51,7.964273904286381,95.69133443547379,34.128710268144,1.5121947140005432
rosenbrock,blx,10,100,1000,9,51,10.049424904931344,2177.8118690428773,324.10225570429117,1.5337290050001684
rosenbrock,sbx,10,100,1000,9,51,7.009868192191515,98.03198013112042,31.357773992546203,1.5218124749999333
sphere,un_punto,10,100,1000,10,52,0.002484649948798486,3.8190720596248773,1.9137204569501913,0.8395265480003218
sphere,uniforme,10,100,1000,10,52,0.008580293012133606,3.8520270439242874,1.61386412265501,1.0752216079999926
sphere,blx,10,100,1000,10,52,0.054975524232831474,12.406421960639173,3.6775670458820713,1.0835933930002284
sphere,sbx,10,100,1000,10,52,0.0011856108733451535,4.57180588002877,1.223331117894382,1.0834306610004205
rastrigin,un_punto,10,100,1000,10,52,0.28736314167719,83.81839735651369,40.49938225999242,1.2425440179995348
rastrigin,uniforme,10,100,1000,10,52,0.4199331217050286,74.77777305589288,34.40538775859628,1.4873735339997438
rastrigin,blx,10,100,1000,10,52,6.192655220252362,145.21294089584921,87.5139628098706,1.5081243399999948
rastrigin,sbx,10,100,1000,10,52,0.29782502584626513,75.73239600979338,39.95005043013273,1.5026972210007443
rosenbrock,un_punto,10,100,1000,10,52,6.26673868903335,121.90306324527727,60.278467763264196,1.2971014199993078
rosenbrock,uniforme,10,100,1000,10,52,7.861779465185848,112.73146653376354,39.31666737055662,1.514871048000714
rosenbrock,blx,10,100,1000,10,52,9.873256958986643,967.8258087128864,213.89351545279376,1.539724634999402
rosenbrock,sbx,10,100,1000,10,52,7.027171528415224,99.7577475933185,35.54534941201357,1.5170372579996183
sphere,un_punto,10,100,1000,11,53,0.00188995531358958,4.54773495558865,1.5123720983786755,0.8510203969999566
sphere,uniforme,10,100,1000,11,53,0.007693925311374955,4.680288464767106,1.8848221155805742,1.0666701209993334
sphere,blx,10,100,1000,11,53,0.017160991036416225,10.297377343209146,3.184105670256262,1.0949083760006033
sphere,sbx,10,100,1000,11,53,0.0005814818574403188,3.134744859195471,1.3067309315654876,1.0817589299995234
rastrigin,un_punto,10,100,1000,11,53,0.09854247399673,76.27709535575778,35.90129669803359,1.2584968400005891
rastrigin,uniforme,10,100,1000,11,53,0.13791509555468906,77.7083406257355,35.80808259849816,1.4849818740003684
rastrigin,blx,10,100,1000,11,53,3.219839839350314,143.78998345886268,88.0550658668364,1.4974876589994892
rastrigin,sbx,10,100,1000,11,53,0.060614716226311316,87.65468290169291,36.5408899446903,1.4826725590000933
rosenbrock,un_punto,10,100,1000,11,53,6.480932826590007,87.89103455395085,41.38966256183616,1.296353275999536
rosenbrock,uniforme,10,100,1000,11,53,7.289404011281262,105.76897913472426,48.73893510281714,1.5264696590002131
rosenbrock,blx,10,100,1000,11,53,10.441092255375956,1146.8889044135522,296.1057514798324,1.5699221610002496
rosenbrock,sbx,10,100,1000,11,53,7.535539807947194,201.01285893402425,36.252730673011776,1.5216243209997629
sphere,un_punto,10,100,1000,12,54,0.0015152903197282474,4.0079383800509705,1.2877370661018088,0.8498052909999387
sphere,uniforme,10,100,1000,12,54,0.004100049630934726,4.313437708912592,1.5290340436400882,1.0680321030004052
sphere,blx,10,100,1000,12,54,0.0298438513720695,7.566227367694099,3.0542063615314303,1.0934622340000715
sphere,sbx,10,100,1000,12,54,0.00030658296510105724,3.174807782535311,1.3000757852486629,1.0794278240000494
rastrigin,un_punto,10,100,1000,12,54,0.052570123583222994,74.74655980491856,31.02091415706238,1.2641885200000615
rastrigin,uniforme,10,100,1000,12,54,0.2181009238022682,82.53932154506455,33.644437433050236,1.4684886170007303
rastrigin,blx,10,100,1000,12,54,13.094522273838479,151.33233096670705,97.78631327676042,1.5077701729996988
rastrigin,sbx,10,100,1000,12,54,0.050090295568907095,88.18645921370364,35.21828974824356,1.4920150730004025
rosenbrock,un_punto,10,100,1000,12,54,6.250274528458929,117.51643840887732,48.042497715201556,1.3017844449996119
rosenbrock,uniforme,10,100,1000,12,54,6.680807636310989,161.48483682819875,48.38132545253181,1.5038809679999758
rosenbrock,blx,10,100,1000,12,54,10.597186237465575,546.5284530731411,171.05765522776642,1.5431299080000827
rosenbrock,sbx,10,100,1000,12,54,6.8987776583748985,95.53569919070301,30.812787804729076,1.5588092289999622
sphere,un_punto,10,100,1000,13,55,0.001959838796961964,4.848631357627779,1.5587239439675857,0.8511612669999522
sphere,uniforme,10,100,1000,13,55,0.01072418178218098,3.7368123147260817,1.5169621567922915,1.065140935999807
sphere,blx,10,100,1000,13,55,0.08266456148028473,13.838524581610542,4.507630257266515,1.0880569749997449
sphere,sbx,10,100,1000,13,55,0.0006291289121129744,4.505914567332192,1.4651690489645133,1.0786764659997061
rastrigin,un_punto,10,100,1000,13,55,0.20372322242944563,77.87961727904096,34.27447464491818,1.2519551880004656
rastrigin,uniforme,10,100,1000,13,55,0.201895652412162,73.05507006636735,34.07509292317691,1.4607613329999367
rastrigin,blx,10,100,1000,13,55,2.883934111223681,146.0121366148236,96.4258585305111,1.4991336880002564
rastrigin,sbx,10,100,1000,13,55,0.10503118714983373,81.18795584297878,35.2455346036526,1.49913962500068
rosenbrock,un_punto,10,100,1000,13,55,7.724526188752448,143.23538494658524,39.451469964243756,1.2897311649994663
rosenbrock,uniforme,10,100,1000,13,55,7.226865668089349,130.26629031720304,38.64292204983572,1.5108413219995782
rosenbrock,blx,10,100,1000,13,55,9.770889246684233,2322.432967589236,412.70108535490743,1.5335430869999982
rosenbrock,sbx,10,100,1000,13,55,6.752240287842347,136.6857153690299,40.492166655069084,1.5353335480003807
sphere,un_punto,10,100,1000,14,56,0.0021657246534872894,5.550903695918584,1.6201041801539011,0.8430593510001927
sphere,uniforme,10,100,1000,14,56,0.005291721109979158,3.627596308948008,1.6072194601004126,1.059742661999735
sphere,blx,10,100,1000,14,56,0.04097387375158686,10.961649694944262,3.968765691654222,1.0888070749997496
sphere,sbx,10,100,1000,14,56,0.0007051379356087074,3.063285915789859,1.174094979787606,1.0789833510007156
rastrigin,un_punto,10,100,1000,14,56,0.2598334208281585,79.2436009923472,31.953138527288402,1.2502643199995873
rastrigin,uniforme,10,100,1000,14,56,0.2929935231611438,72.1202158516427,31.69494115991452,1.4634617609999623
rastrigin,blx,10,100,1000,14,56,5.0103714281278116,136.2744567552711,87.75253495170007,1.5226375849997567
rastrigin,sbx,10,100,1000,14,56,0.24440573685018308,83.73959167233389,34.893232414315605,1.4898070280005413
rosenbrock,un_punto,10,100,1000,14,56,4.2039109934318795,171.9680876888794,65.67533109636479,1.30145423400063
rosenbrock,uniforme,10,100,1000,14,56,1.6823456413427245,370.2121634300036,111.89973449903374,1.5049830699999802
rosenbrock,blx,10,100,1000,14,56,8.156986089343187,300.83738224005907,103.40539627967846,1.5387427320001734
rosenbrock,sbx,10,100,1000,14,56,0.6033664497829154,201.59018206758245,55.28383765161596,1.5343132309999419
sphere,un_punto,10,100,1000,15,57,0.0009768185247592475,4.092230520660726,1.7791917469310028,0.8569100770000659
sphere,uniforme,10,100,1000,15,57,0.009877298462407714,3.390130480846893,1.6871451528336865,1.0822939170002428
sphere,blx,10,100,1000,15,57,0.005177811334847725,12.073044552327763,4.449921923433765,1.0944420429996171
sphere,sbx,10,100,1000,15,57,0.0008869807441946529,5.970954052903656,1.4561578735481653,1.0829738960001123
rastrigin,un_punto,10,100,1000,15,57,0.12501056173189795,93.63271732178512,41.01355577182022,1.2562771309994787
rastrigin,uniforme,10,100,1000,15,57,0.14688683908522648,82.39270629818665,40.26971195735661,1.460426859999643
rastrigin,blx,10,100,1000,15,57,4.257927993981198,155.8759464117985,108.73954462371098,1.4985051129997373
rastrigin,sbx,10,100,1000,15,57,0.13350152706567542,69.0483607001758,32.047076341693746,1.4864945060007813
rosenbrock,un_punto,10,100,1000,15,57,6.815760818997857,125.47287974258748,45.249068710442025,1.2862249720001273
rosenbrock,uniforme,10,100,1000,15,57,8.116916506107552,131.3459388287465,44.96674472712393,1.5414445579999665
rosenbrock,blx,10,100,1000,15,57,8.671888679336407,1436.1966483119818,380.2274343450544,1.5332468879996668
rosenbrock,sbx,10,100,1000,15,57,7.47663072433636,83.89741048236498,26.945159318583254,1.5128543000000718
sphere,un_punto,10,100,1000,16,58,0.003280684150198947,3.9717320529876843,1.5199756487224705,0.8393859569996494
sphere,uniforme,10,100,1000,16,58,0.007993884494325853,4.266933748637983,1.3826270072495217,1.0573119609998685
sphere,blx,10,100,1000,16,58,0.05049238521430112,9.415742238063157,3.347832485223554,1.0899693800001842
sphere,sbx,10,100,1000,16,58,0.0009603049172107686,5.5385350658925026,1.3884159422281133,1.0907687190001525
rastrigin,un_punto,10,100,1000,16,58,0.22857093346260626,81.2235929499339,36.137817771687715,1.2380736610002714
rastrigin,uniforme,10,100,1000,16,58,0.2136083857088238,63.27919997997404,28.270466192129426,1.45313510699998
rastrigin,blx,10,100,1000,16,58,3.942176999672128,125.91908551602674,80.27705694614829,1.5003879060004692
rastrigin,sbx,10,100,1000,16,58,1.0908339787447403,84.59978190337944,41.8873073740151,1.476018390999343
rosenbrock,un_punto,10,100,1000,16,58,6.341824448765548,116.29678206330018,46.89860997705913,1.2925381029999699
rosenbrock,uniforme,10,100,1000,16,58,7.294328805611986,88.97497322388206,44.36672541804066,1.5258692300003531
rosenbrock,blx,10,100,1000,16,58,9.884984346523288,1439.31939184388,250.38868884456576,1.581048221999481
rosenbrock,sbx,10,100,1000,16,58,7.266127685559544,85.3154532994379,28.45206092432392,1.5219916189998912
sphere,un_punto,10,100,1000,17,59,0.0035450970398589457,4.6917419460946865,1.5032380450730733,0.8472486660002687
sphere,uniforme,10,100,1000,17,59,0.009719509829388254,3.999140321707183,1.5566993882961848,1.0637109979998058
sphere,blx,10,100,1000,17,59,0.027142092274617412,9.201122651649886,3.1693557908353513,1.0901072480000948
sphere,sbx,10,100,1000,17,59,0.0013252059425159328,5.322107277424261,1.774757158689342,1.0773408140003085
rastrigin,un_punto,10,100,1000,17,59,0.10229850833111698,79.37766306939314,35.51214382568073,1.2365177270003187
rastrigin,uniforme,10,100,1000,17,59,0.26038040809346796,74.38720394549111,33.46246352467329,1.4506252759993004
rastrigin,blx,10,100,1000,17,59,4.071172659304025,132.19990652153913,78.95015791418504,1.4979674720007097
rastrigin,sbx,10,100,1000,17,59,0.13933769538783736,81.99662030941099,35.90212541501585,1.4695998689994667
rosenbrock,un_punto,10,100,1000,17,59,6.438482857164763,133.01538115646878,47.02464875296007,1.2819943109998349
rosenbrock,uniforme,10,100,1000,17,59,7.124793322871156,120.71909434068559,40.58448467310032,1.5360612289996425
rosenbrock,blx,10,100,1000,17,59,9.018708458463637,1022.3439682282124,276.6363072928332,1.526467703999515
rosenbrock,sbx,10,100,1000,17,59,0.6678718698508326,125.33836907266216,40.15068086955689,1.5289716680008496
sphere,un_punto,10,100,1000,18,60,0.0010658048748727466,4.940623522698803,1.7628116619925467,0.8518793100001858
sphere,uniforme,10,100,1000,18,60,0.005848000897502743,4.002965917177933,1.5842501379667777,1.0677581139998438
sphere,blx,10,100,1000,18,60,0.06877862388542458,10.810384699194122,3.1846799621681,1.0856623820000095
sphere,sbx,10,100,1000,18,60,0.0005480558317947459,3.910283683981794,1.2241211830000471,1.0847755330005384
rastrigin,un_punto,10,100,1000,18,60,0.07139269407760196,70.58937202964904,33.93122598538682,1.235467518000405
rastrigin,uniforme,10,100,1000,18,60,0.04792947879190024,79.60741417989675,34.93275050741359,1.4995949920003113
rastrigin,blx,10,100,1000,18,60,6.657130675682197,139.7055530731278,90.85863567067318,1.4906582590001562
rastrigin,sbx,10,100,1000,18,60,0.12712250037584738,79.00739979610425,39.17963898439707,1.497491500000251
rosenbrock,un_punto,10,100,1000,18,60,8.674035871242776,134.37068637260325,61.01296816283901,1.3116020930001469
rosenbrock,uniforme,10,100,1000,18,60,8.829041129494806,191.0892896619031,58.321540614470834,1.511448804999418
rosenbrock,blx,10,100,1000,18,60,10.536361333813453,692.6837031334319,192.37863547025802,1.5283572709995497
rosenbrock,sbx,10,100,1000,18,60,6.700485410285064,104.59317499448092,38.43716870599226,1.5098130430005767
sphere,un_punto,10,100,1000,19,61,0.0013271635230040705,4.610002450117719,1.5395657688917428,0.8490363339997202
sphere,uniforme,10,100,1000,19,61,0.006022824358757082,4.231958883814262,1.5183438566926761,1.0629656470000555
sphere,blx,10,100,1000,19,61,0.03889982125518793,8.00471025445971,3.114383945552205,1.081839946999935
sphere,sbx,10,100,1000,19,61,0.0002671491070529521,5.32033935019122,1.6849487072002944,1.0864951749999818
rastrigin,un_punto,10,100,1000,19,61,0.24193652687824851,89.53255388566997,39.30536030972046,1.268596369000079
rastrigin,uniforme,10,100,1000,19,61,0.1973454933764458,66.99605852536254,33.91505017421193,1.45857982599955
rastrigin,blx,10,100,1000,19,61,2.9515499847386906,127.3660924637203,80.56831294741431,1.5094310089998544
rastrigin,sbx,10,100,1000,19,61,1.0719708359165594,92.66757689862526,38.32612188617615,1.5442732850005996
rosenbrock,un_punto,10,100,1000,19,61,6.24450639467972,152.40092696235794,47.605979141175794,1.3135171529993386
rosenbrock,uniforme,10,100,1000,19,61,4.047087299639367,179.2294810472272,65.44774164931047,1.5316654620000918
rosenbrock,blx,10,100,1000,19,61,10.049842807586243,872.1269568529585,181.44349314346732,1.553957117000209
rosenbrock,sbx,10,100,1000,19,61,6.824307661004723,117.79974941970814,28.807044100981113,1.5264371829998709
sphere,un_punto,10,100,1000,20,62,0.002038593139364507,3.619885576589542,1.4443483933644023,0.8594366699999227
sphere,uniforme,10,100,1000,20,62,0.0036951021380526258,5.948076853900792,1.9592049955385944,1.0618374240002595
sphere,blx,10,100,1000,20,62,0.034712409461530466,7.659291007958293,3.131880089429192,1.281312725999669
sphere,sbx,10,100,1000,20,62,0.001370321442341637,4.536234484732133,1.47767134958719,1.1223662200000035
rastrigin,un_punto,10,100,1000,20,62,0.14164175801698775,76.74204417407088,34.568335885494236,1.2518736820002232
rastrigin,uniforme,10,100,1000,20,62,0.15994464939157638,87.5380131861225,40.059538639233075,1.4654954819998238
rastrigin,blx,10,100,1000,20,62,5.1155883200806755,122.6537373668335,77.90793585831341,1.4855511549994844
rastrigin,sbx,10,100,1000,20,62,0.13716924789757456,80.65403488793737,40.13393787158503,1.4792747600004077
rosenbrock,un_punto,10,100,1000,20,62,9.376415548844435,153.42517794365855,49.18956491805255,1.2875414890004322
rosenbrock,uniforme,10,100,1000,20,62,7.60226621222867,133.89180436089762,49.93658205383827,1.4968046069998309
rosenbrock,blx,10,100,1000,20,62,8.864177305034236,702.8785881435232,245.31239175628053,1.5353999680000925
rosenbrock,sbx,10,100,1000,20,62,7.384557019795557,102.07729279698853,33.04328412433724,1.5090619650000008
